s_arc,x,y,z,width_left,width_right,sector
404.7642,-392.0733,-106.0942,0.0000,5.4630,5.5240,1
409.7940,-396.9273,-107.4124,0.0000,5.4570,5.5160,1
414.8349,-401.7912,-108.7362,0.0000,5.4500,5.5080,1
419.8191,-406.6073,-110.0199,0.0000,5.4440,5.5000,1
424.6499,-411.2916,-111.2004,0.0000,5.4380,5.4930,1
429.5297,-416.0060,-112.4600,0.0000,5.4320,5.4850,1
434.7481,-420.9955,-113.9886,0.0000,5.4250,5.4770,1
439.9967,-426.0876,-115.2606,0.0000,5.4270,5.4690,1
444.9232,-431.0044,-115.5710,0.0000,6.1310,5.5320,1
449.5827,-435.4919,-114.3165,0.0000,6.8380,6.3830,1
454.3819,-439.4676,-111.6284,0.0000,6.9680,6.2340,1
459.4224,-442.9242,-107.9598,0.0000,6.8350,6.0020,1
464.5401,-445.8550,-103.7645,0.0000,6.0620,5.8480,1
469.5651,-448.3168,-99.3837,0.0000,5.6020,6.1330,1
474.5374,-450.5022,-94.9175,0.0000,5.5630,6.0520,1
479.4963,-452.6215,-90.4342,0.0000,5.6230,5.8840,1
484.4658,-454.8468,-85.9909,0.0000,5.6840,5.7160,1
489.4496,-457.2025,-81.5990,0.0000,5.6510,5.5950,1
494.4456,-459.6774,-77.2590,0.0000,5.5130,5.5290,1
499.4511,-462.2601,-72.9713,0.0000,5.4100,5.4550,1
504.4622,-464.9395,-68.7366,0.0000,5.4220,5.3510,1
509.4749,-467.7042,-64.5554,0.0000,5.4110,5.2710,1
514.4843,-470.5431,-60.4280,0.0000,5.3500,5.2410,1
519.4875,-473.4439,-56.3515,0.0000,5.3490,5.3160,1
524.4861,-476.3921,-52.3150,0.0000,5.4990,5.6560,1
529.4815,-479.3730,-48.3064,0.0000,5.5130,5.7390,1
534.4748,-482.3718,-44.3139,0.0000,5.4520,5.6770,1
539.4668,-485.3739,-40.3256,0.0000,5.3910,5.6160,1
544.4581,-488.3645,-36.3294,0.0000,5.3860,5.5460,1
549.4496,-491.3291,-32.3136,0.0000,5.4580,5.4650,1
554.4419,-494.2619,-28.2735,0.0000,5.5290,5.3830,1
559.4354,-497.1686,-24.2133,0.0000,5.6000,5.3010,1
564.4298,-500.0553,-20.1376,0.0000,5.6720,5.2200,1
569.4250,-502.9283,-16.0513,0.0000,5.7430,5.1380,1
574.4208,-505.7941,-11.9591,0.0000,5.8140,5.0560,1
579.4169,-508.6587,-7.8659,0.0000,5.8860,4.9740,1
584.4130,-511.5275,-3.7755,0.0000,5.5870,5.2470,1
589.4091,-514.4012,0.3114,0.0000,5.2870,5.5210,1
594.4051,-517.2795,4.3950,0.0000,5.1730,5.6220,1
599.4012,-520.1620,8.4756,0.0000,5.1860,5.6050,1
604.3973,-523.0486,12.5534,0.0000,5.2000,5.5880,1
609.3934,-525.9389,16.6287,0.0000,5.2130,5.5720,1
614.3896,-528.8326,20.7015,0.0000,5.2260,5.5550,1
619.3858,-531.7293,24.7722,0.0000,5.2400,5.5380,1
624.3820,-534.6289,28.8410,0.0000,5.2530,5.5210,1
629.3783,-537.5309,32.9081,0.0000,5.2660,5.5050,1
634.3746,-540.4351,36.9737,0.0000,5.2800,5.4880,1
639.3711,-543.3411,41.0381,0.0000,5.2930,5.4710,1
644.3675,-546.2488,45.1014,0.0000,5.3060,5.4540,1
649.3641,-549.1577,49.1638,0.0000,5.3200,5.4370,1
654.3607,-552.0675,53.2257,0.0000,5.3330,5.4210,1
659.3574,-554.9780,57.2872,0.0000,5.3460,5.4040,1
664.3541,-557.8889,61.3486,0.0000,5.3600,5.3870,1
669.3509,-560.7998,65.4100,0.0000,5.3730,5.3700,1
674.3479,-563.7104,69.4717,0.0000,5.3860,5.3540,1
679.3449,-566.6205,73.5339,0.0000,5.4000,5.3370,1
684.3419,-569.5297,77.5968,0.0000,5.4130,5.3200,1
689.3391,-572.4378,81.6606,0.0000,5.4260,5.3030,1
694.3364,-575.3444,85.7257,0.0000,5.4580,5.2810,1
699.3337,-578.2492,89.7921,0.0000,5.4950,5.2560,1
704.3312,-581.1519,93.8601,0.0000,5.5330,5.2320,1
709.3288,-584.0522,97.9300,0.0000,5.5700,5.2070,1
714.3265,-586.9498,102.0019,0.0000,5.6080,5.1830,1
719.3242,-589.8437,106.0765,0.0000,5.6450,5.1580,1
724.3215,-592.7268,110.1583,0.0000,5.6830,5.1340,1
729.3178,-595.5892,114.2534,0.0000,5.7200,5.1090,1
734.3127,-598.4210,118.3680,0.0000,5.7580,5.0850,1
739.3060,-601.2124,122.5082,0.0000,5.7950,5.0600,1
744.2978,-603.9534,126.6801,0.0000,5.8320,5.0360,1
749.2887,-606.6343,130.8899,0.0000,5.8590,5.0120,1
754.2798,-609.2481,135.1419,0.0000,5.8330,4.9940,1
759.2721,-611.8011,139.4320,0.0000,5.8060,4.9760,1
764.2661,-614.3027,143.7542,0.0000,5.7800,4.9570,1
769.2618,-616.7626,148.1023,0.0000,5.7540,4.9390,1
774.2590,-619.1903,152.4702,0.0000,5.7280,4.9200,1
779.2573,-621.5955,156.8518,0.0000,5.7010,4.9020,1
784.2560,-623.9876,161.2409,0.0000,5.6750,4.8830,1
789.2544,-626.3735,165.6332,0.0000,5.6490,4.8650,1
794.2526,-628.7534,170.0284,0.0000,5.6230,4.8460,1
799.2505,-631.1263,174.4271,0.0000,5.5960,4.8280,1
804.2482,-633.4916,178.8295,0.0000,5.5700,4.8100,1
809.2455,-635.8484,183.2362,0.0000,5.5440,4.7910,1
814.2425,-638.1958,187.6475,0.0000,5.5180,4.7730,1
819.2392,-640.5331,192.0639,0.0000,5.4910,4.7540,1
824.2357,-642.8594,196.4857,0.0000,5.4650,4.7360,1
829.2319,-645.1739,200.9135,0.0000,5.4470,4.7400,1
834.2279,-647.4759,205.3476,0.0000,5.4320,4.7540,1
839.2237,-649.7645,209.7883,0.0000,5.4170,4.7690,1
844.2193,-652.0388,214.2363,0.0000,5.4030,4.7830,1
849.2149,-654.2981,218.6918,0.0000,5.3880,4.7970,1
854.2105,-656.5418,223.1551,0.0000,5.3730,4.8110,1
859.2061,-658.7704,227.6261,0.0000,5.3580,4.8250,1
864.2018,-660.9845,232.1043,0.0000,5.3430,4.8390,1
869.1976,-663.1848,236.5895,0.0000,5.3280,4.8530,1
874.1935,-665.3722,241.0811,0.0000,5.3140,4.8670,1
879.1896,-667.5474,245.5788,0.0000,5.2990,4.8810,1
884.1859,-669.7110,250.0824,0.0000,5.2840,4.8950,1
889.1824,-671.8638,254.5913,0.0000,5.2690,4.9090,1
894.1791,-674.0066,259.1052,0.0000,5.2540,4.9230,1
899.1760,-676.1399,263.6238,0.0000,5.2390,4.9370,1
904.1731,-678.2647,268.1467,0.0000,5.2330,4.9510,1
909.1704,-680.3816,272.6734,0.0000,5.2310,4.9650,1
914.1678,-682.4913,277.2037,0.0000,5.2300,4.9800,1
919.1654,-684.5946,281.7371,0.0000,5.2280,4.9940,1
924.1631,-686.6922,286.2733,0.0000,5.2260,5.0080,1
929.1609,-688.7848,290.8119,0.0000,5.2250,5.0220,1
934.1588,-690.8732,295.3526,0.0000,5.2230,5.0360,1
939.1567,-692.9580,299.8949,0.0000,5.2210,5.0500,1
944.1546,-695.0401,304.4385,0.0000,5.2190,5.0640,1
949.1524,-697.1201,308.9830,0.0000,5.2180,5.0780,1
954.1503,-699.1987,313.5280,0.0000,5.2160,5.0930,1
959.1480,-701.2767,318.0732,0.0000,5.2140,5.1070,1
964.1455,-703.3549,322.6182,0.0000,5.2130,5.1210,1
