s_arc,x,y,z,width_left,width_right,sector
419.6303,4.5001,-335.3615,0.0000,4.5990,4.5660,1
424.6354,-0.3809,-334.2542,0.0000,4.6360,4.4900,1
429.6350,-5.2256,-333.0194,0.0000,4.6800,4.4230,1
434.6321,-10.0437,-331.6936,0.0000,4.6950,4.3940,1
439.6276,-14.8447,-330.3134,0.0000,4.6680,4.4230,1
444.6211,-19.6384,-328.9151,0.0000,4.6420,4.4520,1
449.6116,-24.4342,-327.5347,0.0000,4.6150,4.4810,1
454.5996,-29.2369,-326.1878,0.0000,4.5700,4.5120,1
459.5867,-34.0448,-324.8629,0.0000,4.5160,4.5430,1
464.5744,-38.8556,-323.5466,0.0000,4.4610,4.5740,1
469.5640,-43.6673,-322.2257,0.0000,4.4060,4.6060,1
474.5572,-48.4776,-320.8869,0.0000,4.3520,4.6370,1
479.5555,-53.2844,-319.5167,0.0000,4.2970,4.6680,1
484.5605,-58.0854,-318.1023,0.0000,4.3730,4.5630,1
489.5716,-62.8765,-316.6340,0.0000,4.5070,4.3990,1
494.5858,-67.6520,-315.1052,0.0000,4.6410,4.2340,1
499.6008,-72.4063,-313.5092,0.0000,4.7740,4.0700,1
504.6144,-77.1337,-311.8395,0.0000,4.7770,4.0600,1
509.6249,-81.8286,-310.0894,0.0000,4.7290,4.1110,1
514.6308,-86.4852,-308.2522,0.0000,4.6810,4.1610,1
519.6314,-91.0980,-306.3215,0.0000,4.5980,4.2470,1
524.6262,-95.6613,-304.2905,0.0000,4.4800,4.3690,1
529.6155,-100.1694,-302.1526,0.0000,4.3610,4.4910,1
534.6002,-104.6166,-299.9013,0.0000,4.2780,4.5850,1
539.5816,-108.9974,-297.5298,0.0000,4.3250,4.5780,1
544.5621,-113.3059,-295.0316,0.0000,4.3720,4.5710,1
549.5445,-117.5367,-292.4001,0.0000,4.4190,4.5640,1
554.5324,-121.6872,-289.6336,0.0000,4.5750,4.3870,1
