s_arc,x,y,z,width_left,width_right,sector
480.0,477.5655,-425.2395,0.0,7.5,7.5,1
485.0,480.8148,-429.0397,0.0,7.5,7.5,1
490.0,484.0638,-432.8402,0.0,7.5,7.5,1
495.0,487.3121,-436.6413,0.0,7.5,7.5,1
500.0,490.5598,-440.4429,0.0,7.5,7.5,1
505.0,493.8061,-444.2458,0.0,7.5,7.5,1
510.0,497.0512,-448.0496,0.0,7.5,7.5,1
515.0,500.2947,-451.8549,0.0,7.5,7.5,1
520.0,503.5357,-455.6622,0.0,7.5,7.5,1
525.0,506.7741,-459.4718,0.0,7.5,7.5,1
530.0,510.009,-463.2843,0.0,7.5,7.5,1
535.0,513.242,-467.0984,0.0,7.5,7.5,1
540.0,516.4724,-470.9148,0.0,7.5,7.5,1
545.0,519.7015,-474.7323,0.0,7.5,7.5,1
550.0,522.9291,-478.551,0.0,7.5,7.5,1
555.0,526.1559,-482.3704,0.0,7.5,7.5,1
560.0,529.3814,-486.1909,0.0,7.5,7.5,1
565.0,532.6053,-490.0127,0.0,7.5,7.5,1
570.0,535.8265,-493.8368,0.0,7.5,7.5,1
575.0,539.0422,-497.6655,0.0,7.5,7.5,1
580.0,542.253,-501.4984,0.0,7.5,7.5,1
585.0,545.4592,-505.3351,0.0,7.5,7.5,1
590.0,548.662,-509.1746,0.0,7.5,7.5,1
595.0,551.8584,-513.0194,0.0,7.5,7.5,1
600.0,555.043,-516.8741,0.0,7.5,7.5,1
605.0,558.2163,-520.738,0.0,7.5,7.5,1
610.0,561.3505,-524.6333,0.0,7.5,7.5,1
615.0,564.4496,-528.5565,0.0,7.5,7.5,1
620.0,567.4276,-532.5693,0.0,7.5,7.5,1
625.0,570.3051,-536.6547,0.0,7.5,7.5,1
630.0,573.066,-540.8225,0.0,7.5,7.5,1
635.0,575.7913,-545.0142,0.0,7.5,7.5,1
640.0,578.4394,-549.2528,0.0,7.5,7.5,1
645.0,580.9661,-553.5628,0.0,7.5,7.5,1
650.0,583.3776,-557.94,0.0,7.5,7.5,1
655.0,585.6127,-562.4086,0.0,7.5,7.5,1
660.0,587.7227,-566.9371,0.0,7.5,7.5,1
665.0,589.5625,-571.5752,0.0,7.5,7.5,1
670.0,591.1483,-576.3016,0.0,7.5,7.5,1
675.0,592.472,-581.1139,0.0,7.5,7.5,1
680.0,593.4214,-586.0063,0.0,7.5,7.5,1
685.0,594.0934,-590.9456,0.0,7.5,7.5,1
690.0,594.3705,-595.934,0.0,7.5,7.5,1
695.0,594.5072,-600.9281,0.0,7.5,7.5,1
700.0,594.4037,-605.9225,0.0,7.5,7.5,1
705.0,594.1201,-610.9074,0.0,7.5,7.5,1
710.0,593.6587,-615.8825,0.0,7.5,7.5,1
715.0,593.0315,-620.8414,0.0,7.5,7.5,1
720.0,592.316,-625.7883,0.0,7.5,7.5,1
725.0,591.4364,-630.7076,0.0,7.5,7.5,1
730.0,590.4188,-635.5984,0.0,7.5,7.5,1
735.0,589.2493,-640.4571,0.0,7.5,7.5,1
740.0,587.9894,-645.2956,0.0,7.5,7.5,1
745.0,586.6076,-650.0975,0.0,7.5,7.5,1
750.0,585.0862,-654.8565,0.0,7.5,7.5,1
755.0,583.3492,-659.5411,0.0,7.5,7.5,1
760.0,581.3872,-664.132,0.0,7.5,7.5,1
765.0,579.1139,-668.5708,0.0,7.5,7.5,1
770.0,576.5316,-672.8376,0.0,7.5,7.5,1
775.0,573.7092,-676.9561,0.0,7.5,7.5,1
780.0,570.5423,-680.7977,0.0,7.5,7.5,1
785.0,567.0939,-684.3894,0.0,7.5,7.5,1
790.0,563.2114,-687.4867,0.0,7.5,7.5,1
795.0,559.0562,-690.1938,0.0,7.5,7.5,1
800.0,554.6182,-692.4637,0.0,7.5,7.5,1
805.0,550.0269,-694.4152,0.0,7.5,7.5,1
810.0,545.3245,-696.083,0.0,7.5,7.5,1
815.0,540.5132,-697.4106,0.0,7.5,7.5,1
820.0,535.6481,-698.542,0.0,7.5,7.5,1
825.0,530.7431,-699.4984,0.0,7.5,7.5,1
830.0,525.8052,-700.1563,0.0,7.5,7.5,1
835.0,520.8377,-700.4088,0.0,7.5,7.5,1
840.0,515.8787,-700.041,0.0,7.5,7.5,1
845.0,510.9824,-699.1792,0.0,7.5,7.5,1
850.0,506.1553,-697.9109,0.0,7.5,7.5,1
855.0,501.4149,-696.342,0.0,7.5,7.5,1
860.0,496.7754,-694.5101,0.0,7.5,7.5,1
865.0,492.2556,-692.3847,0.0,7.5,7.5,1
870.0,487.8649,-690.0179,0.0,7.5,7.5,1
875.0,483.7067,-687.2914,0.0,7.5,7.5,1
880.0,479.7745,-684.2378,0.0,7.5,7.5,1
885.0,476.1471,-680.8108,0.0,7.5,7.5,1
890.0,472.7254,-677.1807,0.0,7.5,7.5,1
895.0,469.5526,-673.3204,0.0,7.5,7.5,1
900.0,466.5173,-669.3504,0.0,7.5,7.5,1
905.0,463.6158,-665.2803,0.0,7.5,7.5,1
910.0,460.7997,-661.1503,0.0,7.5,7.5,1
915.0,458.0603,-656.9679,0.0,7.5,7.5,1
920.0,455.3778,-652.7489,0.0,7.5,7.5,1
925.0,452.7464,-648.4978,0.0,7.5,7.5,1
930.0,450.1663,-644.2152,0.0,7.5,7.5,1
935.0,447.6253,-639.9092,0.0,7.5,7.5,1
940.0,445.1162,-635.5844,0.0,7.5,7.5,1
945.0,442.6265,-631.2483,0.0,7.5,7.5,1
950.0,440.1466,-626.9067,0.0,7.5,7.5,1
955.0,437.6741,-622.5608,0.0,7.5,7.5,1
960.0,435.2049,-618.2131,0.0,7.5,7.5,1
965.0,432.7422,-613.8616,0.0,7.5,7.5,1
970.0,430.2838,-609.5077,0.0,7.5,7.5,1
975.0,427.8113,-605.1621,0.0,7.5,7.5,1
980.0,425.299,-600.8396,0.0,7.5,7.5,1
985.0,422.7404,-596.5443,0.0,7.5,7.5,1
990.0,420.1402,-592.2737,0.0,7.5,7.5,1
995.0,417.504,-588.0254,0.0,7.5,7.5,1
1000.0,414.8024,-583.8195,0.0,7.5,7.5,1
1005.0,412.018,-579.6682,0.0,7.5,7.5,1
1010.0,409.1541,-575.571,0.0,7.5,7.5,1
1015.0,406.2183,-571.5244,0.0,7.5,7.5,1
1020.0,403.2388,-567.5097,0.0,7.5,7.5,1
1025.0,400.1632,-563.5707,0.0,7.5,7.5,1
1030.0,396.9883,-559.7129,0.0,7.5,7.5,1
1035.0,393.6891,-555.9593,0.0,7.5,7.5,1
1040.0,390.2862,-552.2987,0.0,7.5,7.5,1
1045.0,386.8132,-548.7038,0.0,7.5,7.5,1
1050.0,383.2586,-545.1895,0.0,7.5,7.5,1
1055.0,379.6291,-541.7543,0.0,7.5,7.5,1
1060.0,375.9248,-538.3983,0.0,7.5,7.5,1
