s_arc,x,y,z,width_left,width_right,sector
589.9676,-457.7132,375.3491,0.0000,6.3930,5.4820,1
594.9522,-461.4404,378.6588,0.0000,6.3990,5.4680,1
599.9339,-465.0551,382.0868,0.0000,6.4050,5.4540,1
604.9197,-468.5287,385.6635,0.0000,6.8870,5.4950,1
609.9206,-471.8297,389.4202,0.0000,6.5690,6.4090,1
614.9136,-474.8401,393.4036,0.0000,6.3770,7.2140,1
619.8663,-477.3391,397.6795,0.0000,7.0210,7.2840,1
624.8246,-479.0997,402.3148,0.0000,7.8140,7.2860,1
629.9016,-479.9077,407.3270,0.0000,8.1720,7.5020,1
634.9891,-479.6334,412.4072,0.0000,8.1940,7.7840,1
639.9146,-478.1814,417.1138,0.0000,8.1460,7.9350,1
644.6745,-475.4769,421.0308,0.0000,8.2970,7.8040,1
649.5176,-471.7028,424.0658,0.0000,7.8730,7.7770,1
654.5505,-467.2161,426.3461,0.0000,8.0670,7.1120,1
659.6650,-462.3774,428.0028,0.0000,7.2680,6.9510,1
664.7024,-457.4752,429.1623,0.0000,6.3050,6.8720,1
669.6804,-452.5575,429.9341,0.0000,5.9000,6.4750,1
674.6404,-447.6217,430.4240,0.0000,6.0410,6.0600,1
679.6062,-442.6657,430.7366,0.0000,6.4010,5.8770,1
684.5854,-437.6903,430.9317,0.0000,6.4560,5.8620,1
689.5767,-432.6999,431.0198,0.0000,6.3060,5.8800,1
694.5777,-427.6989,431.0090,0.0000,6.1570,5.8990,1
699.5857,-422.6919,430.9071,0.0000,5.9760,5.9510,1
704.5976,-417.6834,430.7223,0.0000,5.7950,6.0030,1
709.6098,-412.6779,430.4625,0.0000,5.6870,6.0070,1
714.6187,-407.6797,430.1353,0.0000,5.6080,5.9920,1
719.6230,-402.6908,429.7433,0.0000,5.5290,5.9780,1
724.6233,-397.7115,429.2859,0.0000,5.6210,5.8170,1
729.6201,-392.7422,428.7626,0.0000,5.7240,5.6470,1
734.6141,-387.7832,428.1726,0.0000,5.8290,5.4990,1
739.6059,-382.8348,427.5153,0.0000,5.9390,5.3950,1
744.5962,-377.8975,426.7902,0.0000,5.9550,5.3250,1
749.5857,-372.9715,425.9965,0.0000,5.9370,5.2680,1
754.5752,-368.0572,425.1336,0.0000,5.8090,5.3930,1
759.5654,-363.1549,424.2010,0.0000,5.6200,5.6220,1
764.5571,-358.2651,423.1979,0.0000,5.4300,5.8500,1
769.5511,-353.3879,422.1237,0.0000,5.5090,5.7280,1
774.5483,-348.5238,420.9778,0.0000,5.6060,5.5810,1
779.5496,-343.6732,419.7595,0.0000,5.6870,5.4580,1
784.5551,-338.8375,418.4668,0.0000,5.6530,5.5060,1
789.5628,-334.0221,417.0925,0.0000,5.6190,5.5540,1
794.5704,-329.2332,415.6287,0.0000,5.5820,5.6470,1
799.5764,-324.4769,414.0672,0.0000,5.5340,5.7550,1
804.5798,-319.7595,412.4000,0.0000,5.3440,5.9480,1
809.5802,-315.0870,410.6191,0.0000,5.3680,5.9380,1
814.5779,-310.4657,408.7164,0.0000,5.8130,5.5270,1
819.5739,-305.8998,406.6883,0.0000,5.8400,5.5640,1
824.5688,-301.3907,404.5396,0.0000,5.7120,5.7670,1
829.5630,-296.9391,402.2759,0.0000,5.8410,5.6320,1
834.5562,-292.5458,399.9027,0.0000,6.0600,5.3810,1
839.5483,-288.2117,397.4257,0.0000,6.2280,5.1810,1
844.5383,-283.9375,394.8505,0.0000,6.0570,5.3300,1
849.5254,-279.7240,392.1826,0.0000,5.8850,5.4780,1
854.5101,-275.5693,389.4284,0.0000,5.7910,5.5760,1
859.4944,-271.4686,386.5951,0.0000,5.7070,5.6680,1
864.4799,-267.4171,383.6898,0.0000,5.6360,5.7530,1
869.4677,-263.4099,380.7198,0.0000,5.6740,5.7930,1
874.4587,-259.4421,377.6923,0.0000,5.7120,5.8320,1
879.4531,-255.5088,374.6143,0.0000,5.7360,5.8550,1
884.4511,-251.6052,371.4932,0.0000,5.6980,5.8010,1
889.4524,-247.7264,368.3360,0.0000,5.6600,5.7470,1
894.4566,-243.8674,365.1501,0.0000,5.6210,5.6930,1
899.4630,-240.0235,361.9425,0.0000,5.5830,5.6390,1
904.4710,-236.1897,358.7205,0.0000,5.5450,5.5860,1
909.4796,-232.3611,355.4912,0.0000,5.5060,5.5320,1
914.4879,-228.5330,352.2618,0.0000,5.4680,5.4780,1
919.4952,-224.7009,349.0387,0.0000,5.4570,5.4610,1
924.5013,-220.8641,345.8231,0.0000,5.4480,5.4470,1
929.5064,-217.0229,342.6144,0.0000,5.4390,5.4340,1
934.5104,-213.1777,339.4121,0.0000,5.4310,5.4200,1
939.5134,-209.3290,336.2156,0.0000,5.4220,5.4070,1
944.5156,-205.4771,333.0242,0.0000,5.4140,5.3940,1
949.5170,-201.6225,329.8375,0.0000,5.4050,5.3800,1
954.5176,-197.7655,326.6547,0.0000,5.3960,5.3670,1
959.5175,-193.9066,323.4753,0.0000,5.3880,5.3530,1
964.5169,-190.0462,320.2988,0.0000,5.3790,5.3400,1
969.5157,-186.1845,317.1246,0.0000,5.3700,5.3270,1
974.5140,-182.3222,313.9520,0.0000,5.3620,5.3130,1
979.5118,-178.4595,310.7805,0.0000,5.3530,5.3000,1
984.5093,-174.5969,307.6095,0.0000,5.3440,5.2860,1
989.5065,-170.7348,304.4384,0.0000,5.3360,5.2730,1
994.5035,-166.8735,301.2666,0.0000,5.3270,5.2600,1
999.5002,-163.0135,298.0936,0.0000,5.3190,5.2460,1
1004.4969,-159.1552,294.9187,0.0000,5.3100,5.2330,1
1009.4935,-155.2990,291.7414,0.0000,5.3010,5.2190,1
1014.4900,-151.4452,288.5611,0.0000,5.2930,5.2060,1
1019.4867,-147.5944,285.3772,0.0000,5.2840,5.1930,1
1024.4835,-143.7468,282.1891,0.0000,5.2750,5.1790,1
1029.4804,-139.9029,278.9962,0.0000,5.2670,5.1660,1
1034.4777,-136.0631,275.7980,0.0000,5.2580,5.1520,1
1039.4753,-132.2278,272.5938,0.0000,5.2500,5.1390,1
1044.4734,-128.3974,269.3831,0.0000,5.2410,5.1260,1
1049.4719,-124.5724,266.1653,0.0000,5.2320,5.1120,1
1054.4711,-120.7529,262.9399,0.0000,5.2240,5.0990,1
1059.4710,-116.9350,259.7114,0.0000,5.2150,5.0860,1
1064.4721,-113.1064,256.4940,0.0000,5.2060,5.0720,1
1069.4748,-109.2540,253.3024,0.0000,5.1980,5.0590,1
1074.4802,-105.3647,250.1516,0.0000,5.1890,5.0450,1
1079.4898,-101.4254,247.0566,0.0000,5.0800,5.2250,1
1084.5063,-97.4232,244.0323,0.0000,4.8910,5.5570,1
1089.5319,-93.3441,241.0966,0.0000,4.9260,5.6150,1
1094.5435,-89.1562,238.3440,0.0000,5.3370,5.2300,1
1099.5073,-84.8079,235.9498,0.0000,5.4810,5.0170,1
1104.4317,-80.2469,234.0930,0.0000,5.3600,5.0170,1
1109.3770,-75.4411,232.9268,0.0000,4.9290,5.3920,1
1114.3673,-70.4731,232.4566,0.0000,4.8860,5.6620,1
1119.3773,-65.4662,232.6352,0.0000,4.9830,5.3320,1
1124.3672,-60.5372,233.4128,0.0000,5.5180,5.0180,1
1129.3481,-55.7290,234.7129,0.0000,5.5090,5.0490,1
1134.3467,-51.0393,236.4427,0.0000,5.0540,5.3890,1
1139.3659,-46.4651,238.5091,0.0000,5.0860,5.1900,1
1144.3806,-42.0381,240.8643,0.0000,5.0790,5.3620,1
1149.3453,-37.8951,243.6000,0.0000,5.2530,5.2130,1
1154.2608,-34.1933,246.8342,0.0000,4.9960,5.5990,1
1159.1979,-31.0601,250.6496,0.0000,5.2460,5.4780,1
1164.2123,-28.4593,254.9369,0.0000,5.3200,5.2300,1
1169.2800,-26.2993,259.5211,0.0000,5.2550,5.1860,1
1174.3235,-24.4892,264.2286,0.0000,5.0890,5.3320,1
1179.2911,-22.9809,268.9618,0.0000,5.1300,5.1950,1
1184.2256,-21.8002,273.7529,0.0000,5.0510,5.3960,1
1189.1878,-20.9795,278.6468,0.0000,5.1370,5.3250,1
1194.2167,-20.5563,283.6578,0.0000,5.2450,5.1970,1
1199.2694,-20.5825,288.7105,0.0000,5.2070,5.1470,1
1204.2995,-21.1121,293.7126,0.0000,5.0480,5.0800,1
1209.2811,-22.1954,298.5750,0.0000,5.0970,5.1400,1
1214.2422,-23.7852,303.2744,0.0000,4.8570,5.2030,1
1219.2196,-25.7385,307.8526,0.0000,4.6420,5.2520,1
1224.2167,-27.9082,312.3540,0.0000,4.6690,5.2380,1
1229.2187,-30.1641,316.8184,0.0000,4.6960,5.2240,1
1234.2208,-32.4657,321.2595,0.0000,4.7230,5.2100,1
1239.2230,-34.8020,325.6827,0.0000,4.7490,5.1970,1
1244.2251,-37.1619,330.0931,0.0000,4.7760,5.1830,1
1249.2268,-39.5346,334.4962,0.0000,4.8030,5.1690,1
1254.2274,-41.9090,338.8971,0.0000,4.8300,5.1550,1
1259.2264,-44.2742,343.3012,0.0000,4.8560,5.1420,1
1264.2237,-46.6228,347.7122,0.0000,4.8830,5.1280,1
1269.2202,-48.9578,352.1295,0.0000,4.9100,5.1140,1
1274.2168,-51.2840,356.5516,0.0000,4.9370,5.1000,1
1279.2146,-53.6063,360.9771,0.0000,4.9630,5.0870,1
1284.2146,-55.9295,365.4046,0.0000,4.9900,5.0730,1
1289.2177,-58.2584,369.8325,0.0000,5.0170,5.0590,1
1294.2248,-60.5979,374.2596,0.0000,5.0440,5.0450,1
1299.2342,-62.9449,378.6851,0.0000,5.0700,5.0310,1
1304.2393,-65.2840,383.1100,0.0000,5.0970,5.0180,1
1309.2330,-67.5983,387.5350,0.0000,5.1240,5.0040,1
1314.2100,-69.8673,391.9647,0.0000,5.0420,4.9630,1
1319.1801,-72.0320,396.4387,0.0000,4.7620,5.0770,1
1324.1679,-74.0115,401.0168,0.0000,4.7890,5.1070,1
1329.2064,-75.7224,405.7560,0.0000,5.3770,4.9870,1
1334.2675,-77.0401,410.6425,0.0000,5.5870,5.3760,1
1339.2769,-77.7989,415.5942,0.0000,5.8960,5.8070,1
1344.2087,-77.8318,420.5259,0.0000,6.1810,6.2100,1
1349.1150,-77.0256,425.3655,0.0000,6.4790,6.5240,1
1354.0824,-75.5476,430.1079,0.0000,6.4110,6.5120,1
1359.1136,-73.6553,434.7696,0.0000,6.4440,5.9890,1
1364.1529,-71.5912,439.3668,0.0000,5.8840,5.6190,1
1369.1758,-69.4516,443.9113,0.0000,5.6530,5.3650,1
1374.1863,-67.2506,448.4124,0.0000,5.6270,5.3460,1
1379.1879,-65.0012,452.8797,0.0000,5.6000,5.3280,1
1384.1837,-62.7167,457.3226,0.0000,5.5730,5.3090,1
1389.1763,-60.4102,461.7503,0.0000,5.5460,5.2900,1
1394.1679,-58.0947,466.1725,0.0000,5.5200,5.2720,1
1399.1607,-55.7817,470.5972,0.0000,5.4930,5.2530,1
1404.1549,-53.4735,475.0260,0.0000,5.4660,5.2340,1
1409.1505,-51.1694,479.4584,0.0000,5.4400,5.2160,1
1414.1473,-48.8688,483.8941,0.0000,5.4130,5.1970,1
1419.1451,-46.5712,488.3325,0.0000,5.3860,5.1790,1
1424.1439,-44.2761,492.7733,0.0000,5.3600,5.1600,1
1429.1435,-41.9827,497.2158,0.0000,5.3330,5.1410,1
1434.1438,-39.6905,501.6598,0.0000,5.3060,5.1230,1
1439.1446,-37.3989,506.1046,0.0000,5.2800,5.1040,1
1444.1458,-35.1074,510.5500,0.0000,5.2530,5.0850,1
1449.1472,-32.8153,514.9953,0.0000,5.2260,5.0670,1
1454.1488,-30.5221,519.4402,0.0000,5.2000,5.0480,1
1459.1504,-28.2272,523.8841,0.0000,5.1730,5.0290,2
1464.1518,-25.9299,528.3267,0.0000,5.1460,5.0110,2
1469.1530,-23.6299,532.7677,0.0000,5.1200,4.9920,2
1474.1539,-21.3274,537.2071,0.0000,5.0930,4.9740,2
1479.1547,-19.0225,541.6449,0.0000,5.0660,4.9550,2
1484.1553,-16.7151,546.0814,0.0000,5.0660,4.9650,2
1489.1556,-14.4055,550.5164,0.0000,5.0660,4.9770,2
1494.1558,-12.0938,554.9501,0.0000,5.0670,4.9890,2
1499.1559,-9.7801,559.3826,0.0000,5.0680,5.0010,2
1504.1558,-7.4644,563.8140,0.0000,5.0680,5.0130,2
1509.1556,-5.1469,568.2442,0.0000,5.0690,5.0240,2
1514.1553,-2.8276,572.6735,0.0000,5.0700,5.0360,2
1519.1549,-0.5068,577.1017,0.0000,5.0700,5.0480,2
1524.1544,1.8155,581.5291,0.0000,5.0710,5.0600,2
1529.1538,4.1392,585.9557,0.0000,5.0720,5.0720,2
1534.1531,6.4641,590.3816,0.0000,5.0720,5.0840,2
1539.1524,8.7902,594.8067,0.0000,5.0730,5.0950,2
1544.1517,11.1174,599.2313,0.0000,5.0740,5.1070,2
1549.1509,13.4455,603.6553,0.0000,5.0740,5.1190,2
1554.1502,15.7745,608.0789,0.0000,5.0750,5.1310,2
1559.1494,18.1042,612.5021,0.0000,5.0760,5.1430,2
1564.1486,20.4345,616.9250,0.0000,5.0760,5.1550,2
1569.1478,22.7653,621.3477,0.0000,5.0770,5.1660,2
1574.1471,25.0966,625.7701,0.0000,5.0780,5.1780,2
1579.1464,27.4281,630.1925,0.0000,5.0780,5.1900,2
1584.1458,29.7598,634.6148,0.0000,5.0790,5.2020,2
1589.1453,32.0916,639.0372,0.0000,5.0800,5.2140,2
1594.1448,34.4234,643.4596,0.0000,5.0800,5.2260,2
1599.1444,36.7550,647.8823,0.0000,5.0810,5.2370,2
1604.1442,39.0863,652.3052,0.0000,5.0820,5.2490,2
1609.1440,41.4170,656.7285,0.0000,5.0820,5.2610,2
1614.1439,43.7466,661.1526,0.0000,5.0830,5.2730,2
1619.1439,46.0744,665.5777,0.0000,5.0840,5.2850,2
1624.1440,48.4001,670.0040,0.0000,5.0840,5.2970,2
1629.1442,50.7231,674.4318,0.0000,5.0850,5.3080,2
1634.1445,53.0429,678.8615,0.0000,5.0860,5.3200,2
1639.1449,55.3589,683.2931,0.0000,5.0860,5.3320,2
1644.1454,57.6708,687.7271,0.0000,5.0870,5.3440,2
1649.1460,59.9778,692.1637,0.0000,5.0870,5.3560,2
1654.1467,62.2797,696.6031,0.0000,5.0880,5.3680,2
1659.1474,64.5758,701.0456,0.0000,5.0890,5.3790,2
1664.1483,66.8656,705.4915,0.0000,5.0890,5.3910,2
1669.1494,69.1486,709.9410,0.0000,5.0900,5.4030,2
1674.1504,71.4277,714.3924,0.0000,5.1320,5.3400,2
1679.1506,73.7153,718.8387,0.0000,5.1840,5.2600,2
1684.1495,76.0250,723.2720,0.0000,5.2360,5.1790,2
1689.1464,78.3707,727.6842,0.0000,5.2930,5.1020,2
1694.1415,80.7662,732.0674,0.0000,5.3500,5.0250,2
1699.1353,83.2254,736.4137,0.0000,5.4080,4.9490,2
1704.1289,85.7618,740.7151,0.0000,5.3230,5.0290,2
1709.1239,88.3808,744.9685,0.0000,5.2080,5.1420,2
1714.1211,91.0739,749.1779,0.0000,5.1190,5.2400,2
1719.1208,93.8321,753.3480,0.0000,5.1680,5.2540,2
1724.1228,96.6458,757.4835,0.0000,5.2180,5.2680,2
