s_arc,x,y,z,width_left,width_right,sector
654.7459,-603.8456,-29.7454,0.0000,6.4560,6.2180,1
659.7278,-604.2038,-24.7764,0.0000,6.3890,6.2020,1
664.7173,-604.3065,-19.7879,0.0000,6.3550,6.2530,1
669.7163,-604.1615,-14.7911,0.0000,6.3340,6.3300,1
674.7254,-603.7762,-9.7968,0.0000,6.3570,6.3410,1
679.7442,-603.1584,-4.8162,0.0000,6.4390,6.2640,1
684.7698,-602.3117,0.1376,0.0000,6.5210,6.1970,1
689.7927,-601.2251,5.0415,0.0000,6.6020,6.2110,1
694.8046,-599.8842,9.8707,0.0000,6.6820,6.2250,1
699.8005,-598.2745,14.6002,0.0000,6.5710,6.2210,1
704.7792,-596.3815,19.2050,0.0000,6.4430,6.2310,1
709.7438,-594.1907,23.6601,0.0000,6.2820,6.4400,1
714.7024,-591.6876,27.9405,0.0000,6.2010,6.4980,1
719.6683,-588.8577,32.0212,0.0000,6.4030,6.0310,1
724.6584,-585.6876,35.8749,0.0000,6.5280,5.7190,1
729.6627,-582.1786,39.4429,0.0000,6.3290,6.0570,1
734.6582,-578.3428,42.6431,0.0000,6.2740,6.0930,1
739.6368,-574.1925,45.3930,0.0000,6.2760,6.0100,1
744.6106,-569.7403,47.6103,0.0000,6.2870,5.9130,1
749.6059,-565.0205,49.2462,0.0000,6.2350,5.9350,1
754.6294,-560.1136,50.3222,0.0000,6.0700,6.1660,1
759.6669,-555.1059,50.8688,0.0000,6.1000,6.1320,1
764.6893,-550.0837,50.9163,0.0000,6.2580,5.9270,1
769.6653,-545.1255,50.4954,0.0000,6.2700,5.9520,1
774.6102,-540.2558,49.6364,0.0000,6.3030,5.9380,1
779.5543,-535.4767,48.3698,0.0000,6.4100,5.7960,1
784.5208,-530.7900,46.7262,0.0000,6.4760,5.6870,1
789.5248,-526.1992,44.7349,0.0000,6.0880,5.9770,1
794.5509,-521.7552,42.3871,0.0000,5.8850,6.2020,1
799.5672,-517.5661,39.6278,0.0000,5.9030,6.3490,1
804.5709,-513.7434,36.3991,0.0000,6.2230,6.0860,1
809.5978,-510.3992,32.6460,0.0000,6.3970,5.9510,1
814.6486,-507.6575,28.4041,0.0000,6.3680,5.9930,1
819.6529,-505.6573,23.8169,0.0000,6.2970,5.9940,1
824.5646,-504.5382,19.0343,0.0000,6.4160,5.9140,1
829.3936,-504.4400,14.2064,0.0000,6.2210,6.1780,1
834.2467,-505.4132,9.4518,0.0000,6.1730,6.1210,1
839.2466,-507.1917,4.7790,0.0000,6.4040,5.9750,1
844.3730,-509.4393,0.1716,0.0000,6.1650,6.0670,1
849.5154,-511.8197,-4.3867,0.0000,5.9250,6.1580,1
854.5640,-514.0411,-8.9204,0.0000,5.8360,6.0610,1
859.5170,-515.9695,-13.4825,0.0000,5.9920,5.7740,1
864.4141,-517.5053,-18.1326,0.0000,6.2070,5.7440,1
869.3235,-518.5488,-22.9298,0.0000,5.9370,6.2910,1
874.3342,-518.9993,-27.9202,0.0000,5.8060,6.4530,1
879.3992,-518.7428,-32.9787,0.0000,5.8870,6.4260,1
884.4044,-517.6561,-37.8645,0.0000,6.2280,6.2260,1
889.3181,-515.6155,-42.3345,0.0000,6.1580,6.3900,1
894.2352,-512.5198,-46.1548,0.0000,6.0470,6.5380,1
899.2504,-508.5387,-49.2048,0.0000,5.9860,6.5950,1
904.2887,-504.0243,-51.4420,0.0000,6.2870,6.3080,1
909.2874,-499.2742,-52.9985,0.0000,6.2600,6.2010,1
914.2677,-494.4755,-54.3314,0.0000,6.1400,6.1450,1
919.2138,-489.7018,-55.6260,0.0000,6.1780,6.4630,1
924.1563,-484.8346,-56.4850,0.0000,5.7490,6.3490,1
