s_arc,x,y,z,width_left,width_right,sector
1389.0197,481.4582,-25.6107,0.0000,4.0980,4.1190,1
1394.0135,485.8010,-23.1453,0.0000,4.0140,4.2490,1
1399.0099,490.1233,-20.6389,0.0000,3.9300,4.3790,1
1404.0080,494.4218,-18.0886,0.0000,3.9520,4.3710,1
1409.0070,498.6926,-15.4905,0.0000,4.0620,4.2490,1
1414.0062,502.9317,-12.8406,0.0000,4.1730,4.1260,1
1419.0052,507.1352,-10.1350,0.0000,4.2830,4.0040,1
1424.0036,511.2990,-7.3697,0.0000,4.1440,4.0890,1
1429.0016,515.4232,-4.5463,0.0000,4.0030,4.1760,1
1433.9995,519.5217,-1.6862,0.0000,3.8620,4.2630,1
1438.9968,523.6124,1.1842,0.0000,3.9030,4.1660,2
1443.9928,527.7128,4.0386,0.0000,4.0470,3.9660,2
1448.9874,531.8405,6.8506,0.0000,4.1610,3.8190,2
1453.9810,536.0132,9.5938,0.0000,4.1670,3.8690,2
1458.9760,540.2485,12.2420,0.0000,4.1060,4.0040,2
1463.9746,544.5578,14.7749,0.0000,4.0310,4.1270,2
1468.9754,548.9392,17.1857,0.0000,4.0260,4.1020,2
1473.9772,553.3893,19.4689,0.0000,4.0040,4.0480,2
1478.9785,557.9048,21.6194,0.0000,4.0010,3.9970,2
1483.9786,562.4820,23.6319,0.0000,4.0320,3.9490,2
1488.9768,567.1175,25.5010,0.0000,4.1190,3.9510,2
1493.9728,571.8078,27.2217,0.0000,4.2350,3.9780,2
1498.9678,576.5484,28.7955,0.0000,4.3200,4.0950,2
1503.9638,581.3333,30.2324,0.0000,4.3890,4.2580,2
1508.9618,586.1565,31.5428,0.0000,4.4340,4.3690,2
1513.9622,591.0121,32.7372,0.0000,4.4390,4.3980,2
1518.9641,595.8941,33.8260,0.0000,4.4430,4.4280,2
1523.9660,600.7964,34.8197,0.0000,4.4070,4.3420,2
1528.9659,605.7133,35.7265,0.0000,4.3460,4.1850,2
1533.9605,610.6441,36.5220,0.0000,4.2840,4.0270,2
1538.9485,615.5914,37.1581,0.0000,4.3790,4.0530,2
1543.9333,620.5578,37.5860,0.0000,4.4830,4.0890,2
1548.9235,625.5443,37.7768,0.0000,4.4080,4.1750,2
1553.9233,630.5442,37.7776,0.0000,4.3310,4.2610,2
1558.9298,635.5491,37.6539,0.0000,4.2720,4.3050,2
1563.9357,640.5515,37.4658,0.0000,4.2460,4.2660,2
1568.9391,645.5496,37.2365,0.0000,4.2200,4.2280,2
1573.9404,650.5440,36.9731,0.0000,4.1950,4.1890,2
1578.9402,655.5353,36.6829,0.0000,4.1690,4.1510,2
1583.9388,660.5244,36.3728,0.0000,4.1430,4.1130,2
1588.9366,665.5117,36.0501,0.0000,4.2090,4.2050,2
1593.9338,670.4981,35.7217,0.0000,4.2770,4.2980,2
1598.9306,675.4842,35.3950,0.0000,4.3440,4.3920,2
1603.9271,680.4706,35.0769,0.0000,4.4110,4.4850,2
1608.9237,685.4580,34.7745,0.0000,4.4780,4.5780,2
1613.9206,690.4471,34.4951,0.0000,4.5450,4.6720,2
1618.9184,695.4386,34.2457,0.0000,4.6120,4.7650,2
1623.9174,700.4332,34.0334,0.0000,4.6790,4.8590,2
1628.9185,705.4314,33.8654,0.0000,4.7110,4.9120,2
1633.9220,710.4334,33.7416,0.0000,4.6200,4.8270,2
1638.9275,715.4380,33.6472,0.0000,4.5300,4.7430,2
1643.9339,720.4437,33.5653,0.0000,4.4390,4.6580,2
1648.9402,725.4493,33.4789,0.0000,4.3480,4.5740,2
1653.9452,730.4532,33.3711,0.0000,4.2580,4.4890,2
1658.9483,735.4541,33.2250,0.0000,4.1670,4.4050,2
1663.9488,740.4506,33.0235,0.0000,4.2110,4.2860,2
1668.9449,745.4388,32.7446,0.0000,4.3920,4.1340,2
1673.9331,750.4121,32.3597,0.0000,4.5720,3.9810,2
1678.9117,755.3636,31.8400,0.0000,4.6500,3.8780,2
1683.8816,760.2863,31.1566,0.0000,4.6160,3.8990,2
1688.8465,765.1733,30.2805,0.0000,4.4590,4.0580,2
1693.8137,770.0177,29.1829,0.0000,4.2520,4.2310,2
1698.7920,774.8117,27.8410,0.0000,4.1800,4.2600,2
1703.7824,779.5437,26.2559,0.0000,4.1580,4.2360,2
1708.7835,784.2012,24.4342,0.0000,4.2680,4.1190,2
1713.7933,788.7718,22.3830,0.0000,4.2510,4.0800,2
1718.8097,793.2431,20.1088,0.0000,3.9750,4.2030,2
1723.8302,797.6025,17.6187,0.0000,4.0210,4.2160,2
1728.8525,801.8377,14.9193,0.0000,4.1030,4.2220,2
1733.8742,805.9361,12.0174,0.0000,4.2250,4.2260,2
1738.8933,809.8853,8.9199,0.0000,4.2370,4.2350,2
1743.9078,813.6729,5.6336,0.0000,4.1910,4.2490,2
1748.9165,817.2864,2.1653,0.0000,4.1600,4.2830,2
1753.9184,820.7134,-1.4782,0.0000,4.0940,4.3320,2
1758.9135,823.9414,-5.2902,0.0000,4.0320,4.3510,2
1763.9023,826.9579,-9.2637,0.0000,4.3840,3.8680,2
1768.8868,829.7547,-13.3895,0.0000,4.3410,3.9240,2
1773.8689,832.3281,-17.6557,0.0000,4.2720,4.0920,2
1778.8505,834.6748,-22.0498,0.0000,4.4570,4.0850,2
1783.8324,836.7917,-26.5597,0.0000,4.3410,4.0440,2
1788.8155,838.6754,-31.1729,0.0000,4.2940,3.9510,2
1793.8000,840.3228,-35.8774,0.0000,4.2970,3.8730,2
1798.7861,841.7305,-40.6606,0.0000,4.1400,3.9420,2
1803.7739,842.8954,-45.5105,0.0000,4.0630,4.0320,2
1808.7634,843.8141,-50.4147,0.0000,4.0380,4.1130,2
1813.7546,844.4835,-55.3608,0.0000,4.1470,4.0790,2
1818.7480,844.9003,-60.3368,0.0000,4.1480,4.2210,2
1823.7439,845.0612,-65.3301,0.0000,4.1580,4.2720,2
1828.7434,844.9630,-70.3287,0.0000,4.1840,4.2220,2
1833.7477,844.6035,-75.3200,0.0000,4.2240,4.1230,2
1838.7569,843.9874,-80.2911,0.0000,4.0960,4.2290,2
1843.7696,843.1228,-85.2288,0.0000,4.0840,4.2140,2
1848.7838,842.0176,-90.1197,0.0000,4.1750,4.1260,2
1853.7965,840.6797,-94.9505,0.0000,4.3900,4.0170,2
1858.8041,839.1171,-99.7080,0.0000,4.3870,4.0700,2
1863.8025,837.3378,-104.3790,0.0000,4.4310,4.0450,2
1868.7898,835.3527,-108.9543,0.0000,4.4350,4.0020,2
1873.7730,833.1849,-113.4411,0.0000,4.3770,3.9510,2
1878.7580,830.8602,-117.8509,0.0000,4.3190,3.9000,2
1883.7480,828.4045,-122.1949,0.0000,4.2610,3.8490,2
1888.7436,825.8437,-126.4842,0.0000,4.2040,3.7980,2
1893.7435,823.2037,-130.7303,0.0000,4.1730,3.8110,2
1898.7447,820.5104,-134.9443,0.0000,4.1540,3.8520,2
1903.7447,817.7834,-139.1352,0.0000,4.1350,3.8940,2
1908.7437,815.0291,-143.3070,0.0000,4.1150,3.9350,2
1913.7421,812.2523,-147.4631,0.0000,4.0960,3.9760,2
1918.7401,809.4575,-151.6067,0.0000,4.0770,4.0180,2
1923.7379,806.6495,-155.7411,0.0000,4.0670,4.0430,2
1928.7359,803.8328,-159.8697,0.0000,4.0730,4.0350,2
1933.7340,801.0121,-163.9959,0.0000,4.0780,4.0280,2
1938.7324,798.1921,-168.1228,0.0000,4.0840,4.0210,2
1943.7313,795.3775,-172.2540,0.0000,4.0900,4.0140,2
1948.7307,792.5728,-176.3926,0.0000,4.0960,4.0060,2
1953.7309,789.7827,-180.5420,0.0000,4.0840,4.0160,2
1958.7321,787.0120,-184.7056,0.0000,4.0350,4.0620,2
